學校,系所,計畫類別,系所招生對象,招生名額,考試項目,日程公告,聯絡資訊,相關連結,備註,區域公私立,學校名稱,地區,City,考試方式簡記,Search_Tags
"【北區、國立】
國立中央大學",大氣科學學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.實驗教育學生
4.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/04 ~ 2025/11/04
【放榜日期】2025/11/24","聯絡人：范子璿
聯絡電話：03-4227151#65501","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學大氣科學學系 ( http://www.atm.ncu.edu.tw )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Physics, Atmosphere, Earth Science, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",工學院學士班,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.實驗教育學生
3.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/04 ~ 2025/11/04
【放榜日期】2025/11/24","聯絡人：彭鈺婷
聯絡電話：03-4227151#34008","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學工學院學士班 ( https://ipe.ec.ncu.edu.tw/ )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",中國文學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/11 ~ 2025/11/11
【放榜日期】2025/11/24","聯絡人：黃卉雯
聯絡電話：03-4227151#33100","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學中國文學系 ( http://www.chinese.ncu.edu.tw/?locale=zh_tw )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",太空科學與工程學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.實驗教育學生
4.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/06 ~ 2025/11/06
【放榜日期】2025/11/24","聯絡人：彭莉雅
聯絡電話：03-4227151#65751","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學太空科學與工程學系 ( http://www.ss.ncu.edu.tw/ )
國立中央大學太空科學與工程學系 ( https://www.facebook.com/NCU.SPACE )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",文學院學士班,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",3,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/07 ~ 2025/11/07
【放榜日期】2025/11/24","聯絡人：嚴守賢
聯絡電話：03-4227151#33030","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學文學院學士班 ( http://ipla.ncu.edu.tw/ )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",生命科學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.實驗教育學生
4.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/07 ~ 2025/11/07
【放榜日期】2025/11/24","聯絡人：葉如芳
聯絡電話：03-4227151#65059","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學生命科學系 ( https://nculs.in.ncu.edu.tw/ )
粉絲團:中央生命科學系 ( https://www.facebook.com/%E4%B8%AD%E5%A4%AE%E7%94%9F%E5%91%BD%E7%A7%91%E5%AD%B8%E7%B3%BB-549330675542135/?ref=bookmarks )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Biology, Bio, Life Science, Agriculture, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",生醫科學與工程學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",3,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/11 ~ 2025/11/11
【放榜日期】2025/11/24","聯絡人：朱佩琪
聯絡電話：03-4227151#27733","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學生醫科學與工程學系 ( http://dbse.ncu.edu.tw/ )
FB:中央大學生醫科學與工程學系 ( https://www.facebook.com/dbse.ncu/ )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Biology, Bio, Life Science, Agriculture, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",光電科學與工程學系,特殊選才,"特殊才能
不同教育資歷：
1.實驗教育學生
2.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/14 ~ 2025/11/14
【放榜日期】2025/11/24","聯絡人：彭曉均
聯絡電話：03-4227151#65261","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學光電科學與工程學系 ( http://www.dop.ncu.edu.tw )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, EE, Electrical Engineering, Electronics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",地球科學學院學士班,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/10/31 ~ 2025/10/31
【放榜日期】2025/11/24","聯絡人：林玉淳
聯絡電話：03-4227151#25600","簡章網址 ( https://admission.ncu.edu.tw/ )
地科院學士班 ( https://ipess.ncu.edu.tw/ )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Physics, Atmosphere, Earth Science, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",法國語文學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.實驗教育學生",1,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/13 ~ 2025/11/13
【放榜日期】2025/11/24","聯絡人：隆宛庭
聯絡電話：03-4227151#33300","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學法國語文學系 ( http://french.ncu.edu.tw/ )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Foreign Languages, English, Linguistics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",物理學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.實驗教育學生",5,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/10/30 ~ 2025/10/30
【放榜日期】2025/11/24","聯絡人：吳菁穗
聯絡電話：03-4227151#65300","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學物理學系 ( https://www.phy.ncu.edu.tw/ )
FB粉絲專頁：國立中央大學物理學系 ( https://www.facebook.com/NCUphy )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Physics, Atmosphere, Earth Science, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",英美語文學系,特殊選才,"特殊才能
不同教育資歷：
1.實驗教育學生",5,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/07 ~ 2025/11/07
【放榜日期】2025/11/24","聯絡人：葉助教
聯絡電話：03-4273763","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學英美語文學系 ( http://english.ncu.edu.tw/ )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Foreign Languages, English, Linguistics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",財務金融學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.實驗教育學生
3.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/04 ~ 2025/11/04
【放榜日期】2025/11/24","聯絡人：許心怡
聯絡電話：03-4227151#66250","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學財務金融學系 ( http://fm.mgt.ncu.edu.tw/ )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Business, Management, Economics, Finance, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立中央大學",通訊工程學系,特殊選才,"特殊才能
不同教育資歷：
1.實驗教育學生
2.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"1.初試：資料審查
2.複試：口試","【簡章公告】2025/9/11 
【報名日期】2025/10/03 ~ 2025/10/08
【考試日期】2025/11/06 ~ 2025/11/06
【放榜日期】2025/11/24","聯絡人：王筠嵐
聯絡電話：03-4227151#35500~35505","簡章網址 ( https://admission.ncu.edu.tw/ )
國立中央大學通訊工程學系 ( https://www.ce.ncu.edu.tw )",【備註】詳細日程請以簡章公告為主,北區、國立,國立中央大學,桃園,Taoyuan,審查 Document Review / 口試 Interview,"Taoyuan, 桃園, NCU, National Central University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
